split,sequence,frame,rgb_xc_norm,rgb_yc_norm,rgb_w_norm,rgb_h_norm,ir_xc_norm,ir_yc_norm,ir_w_norm,ir_h_norm,dx_norm,dy_norm,rgb_xc_px,rgb_yc_px,ir_xc_px,ir_yc_px,dx_ir_px,dy_ir_px,rgb_bbox_w_px,rgb_bbox_h_px,ir_bbox_w_px,ir_bbox_h_px
train,20190925_124612_1_1,213,0.349219,0.401852,0.060937,0.064815,0.359375,0.496094,0.071875,0.066406,0.010155999999999998,0.09424199999999999,670.50048,434.00016,230.0,254.000128,6.499840000000006,48.251903999999996,116.99904,70.00019999999999,46.0,33.999872
train,20190925_124612_1_1,214,0.316927,0.400463,0.071354,0.069444,0.314063,0.49707,0.071875,0.064453,-0.002864000000000033,0.096607,608.4998400000001,432.50004,201.00032,254.49984,-1.8329600000000141,49.462784,136.99968,74.99952,46.0,32.999936
train,20190925_124612_1_1,215,0.321615,0.401852,0.058854,0.07037,0.321875,0.49707,0.071875,0.064453,0.000260000000000038,0.09521800000000002,617.5008,434.00016,206.0,254.49984,0.1664000000000101,48.75161600000001,112.99968,75.9996,46.0,32.999936
train,20190925_124612_1_1,216,0.339323,0.402315,0.066146,0.065741,0.329688,0.49707,0.071875,0.064453,-0.009635000000000005,0.09475500000000003,651.5001599999999,434.50019999999995,211.00032,254.49984,-6.166399999999982,48.51456000000002,127.00031999999999,71.00027999999999,46.0,32.999936
train,20190925_124612_1_1,217,0.346354,0.402778,0.065625,0.062963,0.3375,0.49707,0.071875,0.064453,-0.008853999999999973,0.09429199999999999,664.99968,435.00024,216.0,254.49984,-5.666560000000004,48.27750399999999,126.0,68.00004,46.0,32.999936
train,20190925_124612_1_1,218,0.353646,0.404167,0.065625,0.060185,0.346094,0.49707,0.073438,0.064453,-0.007552000000000003,0.09290300000000001,679.00032,436.50036,221.50016,254.49984,-4.833280000000002,47.56633600000001,126.0,64.99980000000001,47.00032,32.999936
train,20190925_124612_1_1,219,0.360938,0.405556,0.065625,0.057407,0.353906,0.49707,0.073438,0.064453,-0.007031999999999983,0.09151399999999998,693.00096,438.00048000000004,226.49984,254.49984,-4.500479999999982,46.85516799999999,126.0,61.99956,47.00032,32.999936
train,20190925_124612_1_1,220,0.36849,0.40463,0.065104,0.057407,0.361719,0.49707,0.073438,0.064453,-0.0067709999999999715,0.09244000000000002,707.5008,437.0004,231.50016,254.49984,-4.333439999999996,47.32927999999998,124.99967999999998,61.99956,47.00032,32.999936
train,20190925_124612_1_1,221,0.376042,0.405093,0.064583,0.058333,0.369531,0.49707,0.073438,0.064453,-0.006510999999999989,0.09197700000000003,722.00064,437.50043999999997,236.49984,254.49984,-4.167039999999986,47.092224000000016,123.99936,62.99964000000001,47.00032,32.999936
train,20190925_124612_1_1,222,0.383854,0.404167,0.064583,0.058333,0.378125,0.499023,0.075,0.064453,-0.005728999999999984,0.094856,736.9996799999999,436.50036,242.0,255.499776,-3.666559999999947,48.566272,123.99936,62.99964000000001,48.0,32.999936
train,20190925_124612_1_1,223,0.391406,0.40463,0.064062,0.059259,0.385937,0.499023,0.075,0.064453,-0.005469000000000002,0.094393,751.49952,437.0004,246.99967999999998,255.499776,-3.500159999999994,48.329215999999974,122.99904,63.999719999999996,48.0,32.999936
train,20190925_124612_1_1,224,0.398958,0.405093,0.063542,0.060185,0.39375,0.499023,0.075,0.064453,-0.00520799999999999,0.09393000000000001,765.9993599999999,437.50043999999997,252.0,255.499776,-3.3331199999999512,48.09216000000001,122.00064,64.99980000000001,48.0,32.999936
train,20190925_124612_1_1,225,0.406771,0.404167,0.063542,0.060185,0.401562,0.499023,0.075,0.064453,-0.005209000000000019,0.094856,781.00032,436.50036,256.99968,255.499776,-3.333759999999984,48.566272,122.00064,64.99980000000001,48.0,32.999936
train,20190925_124612_1_1,226,0.414323,0.40463,0.063021,0.061111,0.410156,0.499023,0.076563,0.064453,-0.004166999999999976,0.094393,795.50016,437.0004,262.49984,255.499776,-2.666879999999992,48.329215999999974,121.00031999999999,65.99988,49.00032,32.999936
train,20190925_124612_1_1,227,0.421875,0.40463,0.0625,0.061111,0.417969,0.499023,0.076563,0.064453,-0.0039060000000000206,0.094393,810.0,437.0004,267.50016,255.499776,-2.499840000000006,48.329215999999974,120.0,65.99988,49.00032,32.999936
train,20190925_124612_1_1,228,0.429688,0.404167,0.0625,0.062037,0.425781,0.499023,0.076563,0.064453,-0.003906999999999994,0.094856,825.0009600000001,436.50036,272.49984,255.499776,-2.500479999999982,48.566272,120.0,66.99996,49.00032,32.999936
train,20190925_124612_1_1,229,0.43724,0.40463,0.061979,0.062963,0.434375,0.500977,0.078125,0.064453,-0.0028650000000000064,0.09634700000000002,839.5008,437.0004,278.0,256.500224,-1.83359999999999,49.32966399999998,118.99968,68.00004,50.0,32.999936
train,20190925_124612_1_1,230,0.444792,0.40463,0.061458,0.062963,0.441406,0.5,0.076563,0.0625,-0.003386,0.09537000000000001,854.0006400000001,437.0004,282.49984,256.0,-2.167039999999986,48.82943999999998,117.99936,68.00004,49.00032,32.0
train,20190925_124612_1_1,231,0.452604,0.404167,0.061458,0.063889,0.450781,0.5,0.076563,0.0625,-0.001823000000000019,0.095833,868.99968,436.50036,288.49984,256.0,-1.166719999999998,49.066496,117.99936,69.00012,49.00032,32.0
train,20190925_124612_1_1,232,0.460156,0.404167,0.060937,0.063889,0.458594,0.5,0.076563,0.0625,-0.0015620000000000078,0.095833,883.4995200000001,436.50036,293.50016,256.0,-0.9996800000000121,49.066496,116.99904,69.00012,49.00032,32.0
train,20190925_124612_1_1,233,0.467969,0.403704,0.060937,0.064815,0.467969,0.5,0.076563,0.0625,0.0,0.09629599999999999,898.50048,436.00032,299.50016,256.0,0.0,49.303551999999996,116.99904,70.00019999999999,49.00032,32.0
train,20190925_124612_1_1,234,0.475521,0.404167,0.060417,0.065741,0.475781,0.5,0.076563,0.0625,0.00025999999999998247,0.095833,913.0003200000001,436.50036,304.49984,256.0,0.1664000000000101,49.066496,116.00064,71.00027999999999,49.00032,32.0
train,20190925_124612_1_1,235,0.483073,0.404167,0.059896,0.065741,0.485156,0.5,0.076563,0.0625,0.0020830000000000015,0.095833,927.5001599999999,436.50036,310.49984,256.0,1.333120000000065,49.066496,115.00032,71.00027999999999,49.00032,32.0
train,20190925_124612_1_1,236,0.490885,0.403704,0.059896,0.066667,0.492188,0.5,0.075,0.0625,0.0013029999999999986,0.09629599999999999,942.4992,436.00032,315.00032,256.0,0.8339200000000346,49.303551999999996,115.00032,72.00036,48.0,32.0
train,20190925_124612_1_1,237,0.498437,0.403704,0.059375,0.066667,0.501563,0.5,0.075,0.0625,0.003125999999999962,0.09629599999999999,956.99904,436.00032,321.00032,256.0,2.0006399999999758,49.303551999999996,114.0,72.00036,48.0,32.0
train,20190925_124612_1_1,238,0.50599,0.404167,0.058854,0.067593,0.509375,0.500977,0.075,0.060547,0.0033849999999999714,0.09681000000000001,971.5008000000001,436.50036,326.0,256.500224,2.1663999999999533,49.566720000000004,112.99968,73.00044,48.0,31.000064
train,20190925_124612_1_1,239,0.513802,0.403704,0.058854,0.068519,0.51875,0.500977,0.075,0.060547,0.0049480000000000635,0.097273,986.49984,436.00032,332.0,256.500224,3.166720000000055,49.803776,112.99968,74.00052,48.0,31.000064
train,20190925_124612_1_1,240,0.521354,0.403704,0.058333,0.068519,0.526563,0.500977,0.075,0.060547,0.005209000000000019,0.097273,1000.99968,436.00032,337.00032,256.500224,3.333759999999984,49.803776,111.99936000000001,74.00052,48.0,31.000064
train,20190925_124612_1_1,241,0.528906,0.404167,0.057813,0.069444,0.535937,0.500977,0.075,0.060547,0.0070310000000000095,0.09681000000000001,1015.49952,436.50036,342.99968,256.500224,4.499840000000063,49.566720000000004,111.00096,74.99952,48.0,31.000064
train,20190925_124612_1_1,242,0.536719,0.403241,0.057813,0.069444,0.542969,0.500977,0.073438,0.060547,0.006250000000000089,0.09773599999999999,1030.50048,435.50028000000003,347.50016000000005,256.500224,4.000000000000114,50.040831999999966,111.00096,74.99952,47.00032,31.000064
train,20190925_124612_1_1,243,0.544271,0.403704,0.057292,0.07037,0.552344,0.500977,0.073438,0.060547,0.008072999999999997,0.097273,1045.0003199999999,436.00032,353.50015999999994,256.500224,5.166719999999998,49.803776,110.00064,75.9996,47.00032,31.000064
train,20190925_124612_1_1,244,0.552604,0.404167,0.057292,0.071296,0.560156,0.500977,0.073438,0.060547,0.007552000000000003,0.09681000000000001,1060.99968,436.50036,358.49984,256.500224,4.833280000000059,49.566720000000004,110.00064,76.99968,47.00032,31.000064
train,20190925_124612_1_1,245,0.561198,0.405093,0.056771,0.071296,0.569531,0.500977,0.073438,0.060547,0.008333000000000035,0.09588400000000002,1077.50016,437.50043999999997,364.49984,256.500224,5.333120000000008,49.09260800000001,109.00032,76.99968,47.00032,31.000064
train,20190925_124612_1_1,246,0.569792,0.406019,0.05625,0.071296,0.577344,0.501953,0.073438,0.058594,0.007552000000000003,0.09593399999999996,1094.00064,438.50052,369.50016,256.999936,4.833280000000002,49.11820799999998,108.0,76.99968,47.00032,30.000128
train,20190925_124612_1_1,247,0.578385,0.40787,0.055729,0.071296,0.586719,0.501953,0.073438,0.058594,0.008333999999999953,0.09408299999999997,1110.4992,440.4996,375.50016,256.999936,5.333760000000041,48.170495999999986,106.99968,76.99968,47.00032,30.000128
train,20190925_124612_1_1,248,0.586979,0.408796,0.055208,0.071296,0.59375,0.501953,0.071875,0.058594,0.0067709999999999715,0.09315699999999999,1126.9996800000001,441.49968,380.0,256.999936,4.333439999999996,47.696383999999966,105.99936,76.99968,46.0,30.000128
train,20190925_124612_1_1,249,0.596354,0.410648,0.055208,0.071296,0.603125,0.501953,0.071875,0.058594,0.0067709999999999715,0.09130499999999997,1144.9996800000001,443.49984,386.0,256.999936,4.333439999999996,46.748159999999984,105.99936,76.99968,46.0,30.000128
train,20190925_124612_1_1,250,0.604688,0.409259,0.063542,0.068519,0.610938,0.501953,0.071875,0.058594,0.006249999999999978,0.092694,1161.00096,441.99971999999997,391.00032,256.999936,4.0,47.459328,122.00064,74.00052,46.0,30.000128
train,20190925_124612_1_1,251,0.6125,0.409259,0.063542,0.068519,0.620313,0.501953,0.071875,0.058594,0.007812999999999959,0.092694,1176.0,441.99971999999997,397.00032,256.999936,5.000319999999988,47.459328,122.00064,74.00052,46.0,30.000128
train,20190925_124612_1_1,252,0.620313,0.409259,0.063542,0.068519,0.628125,0.501953,0.071875,0.058594,0.007812000000000041,0.092694,1191.00096,441.99971999999997,402.0,256.999936,4.999680000000012,47.459328,122.00064,74.00052,46.0,30.000128
train,20190925_124612_1_1,253,0.628385,0.409259,0.064062,0.068519,0.6375,0.501953,0.071875,0.058594,0.009114999999999984,0.092694,1206.4992,441.99971999999997,408.0,256.999936,5.833600000000047,47.459328,122.99904,74.00052,46.0,30.000128
train,20190925_124612_1_1,254,0.636198,0.409259,0.064062,0.068519,0.646875,0.503906,0.071875,0.058594,0.010676999999999937,0.09464699999999998,1221.50016,441.99971999999997,414.0,257.999872,6.833280000000002,48.45926399999999,122.99904,74.00052,46.0,30.000128
train,20190925_124612_1_1,255,0.644271,0.410185,0.064583,0.068519,0.653125,0.501953,0.071875,0.058594,0.008853999999999917,0.09176799999999996,1237.00032,442.99980000000005,418.0,256.999936,5.666560000000004,46.98521599999995,123.99936,74.00052,46.0,30.000128
train,20190925_124612_1_1,256,0.652083,0.410185,0.064583,0.068519,0.660937,0.501953,0.071875,0.058594,0.008854000000000029,0.09176799999999996,1251.99936,442.99980000000005,422.99968,256.999936,5.666560000000004,46.98521599999995,123.99936,74.00052,46.0,30.000128
train,20190925_124612_1_1,257,0.660156,0.410185,0.065104,0.068519,0.66875,0.50293,0.071875,0.060547,0.00859399999999999,0.09274499999999997,1267.4995199999998,442.99980000000005,428.0,257.50016,5.500160000000051,47.485439999999954,124.99967999999998,74.00052,46.0,31.000064
train,20190925_124612_1_1,258,0.667969,0.410648,0.065104,0.069444,0.676562,0.500977,0.071875,0.060547,0.008592999999999962,0.09032899999999999,1282.5004800000002,443.49984,432.99968,256.500224,5.499519999999961,46.248447999999996,124.99967999999998,74.99952,46.0,31.000064
train,20190925_124612_1_1,259,0.676042,0.410648,0.065625,0.069444,0.684375,0.501953,0.071875,0.0625,0.008332999999999924,0.09130499999999997,1298.00064,443.49984,438.0,256.999936,5.333120000000008,46.748159999999984,126.0,74.99952,46.0,32.0
train,20190925_124612_1_1,260,0.683854,0.411574,0.065625,0.069444,0.692187,0.501953,0.071875,0.0625,0.008333000000000035,0.09037899999999999,1312.99968,444.49992,442.99968,256.999936,5.333120000000065,46.27404799999999,126.0,74.99952,46.0,32.0
train,20190925_124612_1_1,261,0.691927,0.411574,0.066146,0.069444,0.7,0.500977,0.071875,0.064453,0.008072999999999997,0.08940300000000001,1328.49984,444.49992,448.0,256.500224,5.166720000000055,45.774336000000005,127.00031999999999,74.99952,46.0,32.999936
train,20190925_124612_1_1,262,0.69974,0.411574,0.066146,0.069444,0.707812,0.500977,0.071875,0.064453,0.008071999999999968,0.08940300000000001,1343.5008,444.49992,452.99968,256.500224,5.166080000000022,45.774336000000005,127.00031999999999,74.99952,46.0,32.999936
train,20190925_124612_1_1,263,0.707812,0.411574,0.066667,0.069444,0.715625,0.501953,0.071875,0.066406,0.007812999999999959,0.09037899999999999,1358.99904,444.49992,458.0,256.999936,5.000320000000045,46.27404799999999,128.00064,74.99952,46.0,33.999872
train,20190925_124612_1_1,264,0.715625,0.411574,0.066667,0.069444,0.723437,0.5,0.071875,0.066406,0.007812000000000041,0.088426,1374.0,444.49992,462.99968,256.0,4.999680000000012,45.274112,128.00064,74.99952,46.0,33.999872
train,20190925_124612_1_1,265,0.724219,0.412963,0.067187,0.07037,0.73125,0.500977,0.071875,0.068359,0.0070310000000000095,0.08801399999999998,1390.50048,446.00004,468.0,256.500224,4.499840000000063,45.06316799999999,128.99903999999998,75.9996,46.0,34.999808
train,20190925_124612_1_1,266,0.728646,0.412037,0.061458,0.072222,0.739062,0.500977,0.071875,0.068359,0.01041599999999998,0.08894000000000002,1399.00032,444.99996,472.99968,256.500224,6.666240000000016,45.53728000000001,117.99936,77.99976,46.0,34.999808
train,20190925_124612_1_1,267,0.733854,0.4125,0.05625,0.075,0.746875,0.5,0.071875,0.070312,0.01302099999999995,0.08750000000000002,1408.99968,445.5,478.0,256.0,8.333440000000053,44.79999999999998,108.0,81.0,46.0,35.999744
train,20190925_124612_1_1,268,0.739062,0.411574,0.051042,0.076852,0.754687,0.5,0.071875,0.070312,0.015625,0.088426,1418.99904,444.49992,482.99968,256.0,10.000000000000057,45.274112,98.00063999999999,83.00016000000001,46.0,35.999744
train,20190925_124612_1_1,269,0.744271,0.412037,0.045833,0.07963,0.763281,0.500977,0.073438,0.072266,0.01900999999999997,0.08894000000000002,1429.00032,444.99996,488.49984,256.500224,12.16640000000001,45.53728000000001,87.99936,86.00040000000001,47.00032,37.000192
train,20190925_124612_1_1,270,0.696875,0.411574,0.055208,0.078704,0.717187,0.5,0.071875,0.070312,0.020311999999999997,0.088426,1338.0,444.49992,458.99968,256.0,12.999680000000012,45.274112,105.99936,85.00032,46.0,35.999744
train,20190925_124612_1_1,271,0.65,0.4125,0.064583,0.078704,0.671094,0.5,0.070312,0.070312,0.021093999999999946,0.08750000000000002,1248.0,445.5,429.50016,256.0,13.500159999999994,44.79999999999998,123.99936,85.00032,44.99968,35.999744
train,20190925_124612_1_1,272,0.603125,0.413426,0.073958,0.078704,0.626563,0.5,0.06875,0.070312,0.02343799999999996,0.08657399999999998,1158.0,446.50008,401.00032,256.0,15.000319999999988,44.32588799999999,141.99936,85.00032,44.0,35.999744
train,20190925_124612_1_1,273,0.55625,0.414352,0.083333,0.078704,0.580469,0.5,0.067187,0.070312,0.02421899999999999,0.085648,1068.0,447.50016,371.50016,256.0,15.500159999999994,43.851776,159.99936,85.00032,42.99968,35.999744
train,20190925_124612_1_1,274,0.522917,0.408796,0.06875,0.063889,0.536719,0.5,0.067187,0.070312,0.013801999999999981,0.09120400000000001,1004.00064,441.49968,343.50015999999994,256.0,8.833279999999945,46.696447999999975,132.0,69.00012,42.99968,35.999744
train,20190925_124612_1_1,275,0.533073,0.410185,0.067187,0.066667,0.542188,0.499023,0.065625,0.068359,0.009114999999999984,0.08883799999999997,1023.50016,442.99980000000005,347.00032,255.499776,5.83359999999999,45.48505599999996,128.99903999999998,72.00036,42.0,34.999808
train,20190925_124612_1_1,276,0.543229,0.412037,0.065625,0.07037,0.548438,0.5,0.065625,0.066406,0.005209000000000019,0.08796300000000001,1042.99968,444.99996,351.00032,256.0,3.3337600000000407,45.03705600000001,126.0,75.9996,42.0,33.999872
train,20190925_124612_1_1,277,0.554167,0.413889,0.064583,0.074074,0.555469,0.499023,0.064062,0.064453,0.0013020000000000254,0.08513399999999999,1064.00064,447.00012,355.50016,255.499776,0.833280000000002,43.588607999999994,123.99936,79.99992,40.99968,32.999936
train,20190925_124612_1_1,278,0.560156,0.4125,0.065104,0.071296,0.561719,0.5,0.064062,0.0625,0.001562999999999981,0.08750000000000002,1075.49952,445.5,359.50016,256.0,1.0003199999999879,44.79999999999998,124.99967999999998,76.99968,40.99968,32.0
train,20190925_124612_1_1,279,0.566146,0.411111,0.065625,0.068519,0.569531,0.500977,0.064062,0.060547,0.0033849999999999714,0.089866,1087.00032,443.99988,364.49984,256.500224,2.16640000000001,46.01139199999997,126.0,74.00052,40.99968,31.000064
train,20190925_124612_1_1,280,0.564583,0.407407,0.071875,0.066667,0.576562,0.503906,0.065625,0.074219,0.011979000000000073,0.09649899999999995,1083.9993599999998,439.99956000000003,368.99968,257.999872,7.666560000000118,49.40748799999997,138.0,72.00036,42.0,38.000128
train,20190925_124612_1_1,281,0.522917,0.4125,0.05625,0.065741,0.528906,0.503906,0.067187,0.070312,0.005989000000000022,0.09140599999999999,1004.00064,445.5,338.49984,257.999872,3.832960000000014,46.799871999999965,108.0,71.00027999999999,42.99968,35.999744
train,20190925_124612_1_1,282,0.471875,0.411111,0.061458,0.066667,0.482812,0.503906,0.06875,0.066406,0.01093700000000003,0.09279499999999996,906.0,443.99988,308.99968,257.999872,6.999680000000012,47.51103999999995,117.99936,72.00036,44.0,33.999872
train,20190925_124612_1_1,283,0.421094,0.411111,0.067187,0.068519,0.4375,0.503906,0.071875,0.0625,0.016405999999999976,0.09279499999999996,808.50048,443.99988,280.0,257.999872,10.499840000000006,47.51103999999995,128.99903999999998,74.00052,46.0,32.0
train,20190925_124612_1_1,284,0.408073,0.413889,0.076563,0.068519,0.410156,0.500977,0.057813,0.068359,0.0020830000000000015,0.087088,783.50016,447.00012,262.49984,256.500224,1.333120000000008,44.589056,147.00096000000002,74.00052,37.00032,34.999808
train,20190925_124612_1_1,285,0.418229,0.412963,0.072917,0.068519,0.416406,0.5,0.057813,0.066406,-0.001823000000000019,0.08703699999999998,802.99968,446.00004,266.49984,256.0,-1.166719999999998,44.56294399999999,140.00064,74.00052,37.00032,33.999872
train,20190925_124612_1_1,286,0.428385,0.4125,0.069271,0.069444,0.425,0.5,0.059375,0.066406,-0.003385000000000027,0.08750000000000002,822.4992,445.5,272.0,256.0,-2.1663999999999533,44.79999999999998,133.00032,74.99952,38.0,33.999872
train,20190925_124612_1_1,287,0.439323,0.412963,0.066146,0.07037,0.433594,0.501953,0.060937,0.066406,-0.00572900000000004,0.08898999999999996,843.50016,446.00004,277.50016,256.999936,-3.666560000000004,45.56287999999998,127.00031999999999,75.9996,38.99968,33.999872
train,20190925_124612_1_1,288,0.446354,0.412963,0.066667,0.07037,0.442188,0.501953,0.0625,0.066406,-0.0041659999999999475,0.08898999999999996,856.9996799999999,446.00004,283.00032,256.999936,-2.6662399999999593,45.56287999999998,128.00064,75.9996,40.0,33.999872
train,20190925_124612_1_1,289,0.453906,0.412963,0.067187,0.07037,0.450781,0.501953,0.064062,0.066406,-0.003124999999999989,0.08898999999999996,871.49952,446.00004,288.49984,256.999936,-1.9999999999999432,45.56287999999998,128.99903999999998,75.9996,40.99968,33.999872
train,20190925_124612_1_1,290,0.461458,0.413426,0.067708,0.071296,0.457813,0.503906,0.065625,0.066406,-0.003644999999999954,0.09047999999999995,885.9993599999999,446.50008,293.00032,257.999872,-2.3327999999999633,46.325759999999974,129.99936,76.99968,42.0,33.999872
train,20190925_124612_1_1,291,0.46875,0.413426,0.06875,0.071296,0.465625,0.50293,0.065625,0.064453,-0.003124999999999989,0.08950399999999997,900.0,446.50008,298.0,257.50016,-2.0,45.826047999999986,132.0,76.99968,42.0,32.999936
train,20190925_124612_1_1,292,0.476302,0.413889,0.069271,0.072222,0.474219,0.50293,0.067187,0.064453,-0.0020830000000000015,0.08904099999999998,914.49984,447.00012,303.50016,257.50016,-1.3331199999999512,45.58899199999999,133.00032,77.99976,42.99968,32.999936
train,20190925_124612_1_1,293,0.483854,0.413889,0.069792,0.072222,0.482812,0.504883,0.06875,0.064453,-0.0010419999999999874,0.09099399999999996,928.99968,447.00012,308.99968,258.500096,-0.6668799999999919,46.58892799999998,134.00064,77.99976,44.0,32.999936
train,20190925_124612_1_1,294,0.491667,0.414352,0.070833,0.073148,0.491406,0.504883,0.070312,0.064453,-0.0002610000000000112,0.09053099999999997,944.0006400000001,447.50016,314.49984,258.500096,-0.16703999999998587,46.351871999999986,135.99936,78.99984,44.99968,32.999936
train,20190925_124612_1_1,295,0.498958,0.413889,0.070833,0.072222,0.498437,0.504883,0.071875,0.064453,-0.0005209999999999937,0.09099399999999996,957.99936,447.00012,318.99968,258.500096,-0.33343999999999596,46.58892799999998,135.99936,77.99976,46.0,32.999936
train,20190925_124612_1_1,296,0.506771,0.414815,0.070833,0.072222,0.507031,0.506836,0.073438,0.064453,0.000260000000000038,0.09202099999999996,973.00032,448.0002,324.49984,259.500032,0.1664000000000101,47.11475199999995,135.99936,77.99976,47.00032,32.999936
train,20190925_124612_1_1,297,0.514583,0.414352,0.070833,0.071296,0.515625,0.506836,0.075,0.064453,0.0010419999999999874,0.09248399999999996,987.99936,447.50016,330.0,259.500032,0.6668799999999919,47.35180799999998,135.99936,76.99968,48.0,32.999936
train,20190925_124612_1_1,298,0.522656,0.415278,0.071354,0.071296,0.523438,0.505859,0.075,0.0625,0.0007819999999999494,0.09058099999999997,1003.4995200000001,448.50023999999996,335.00032,258.999808,0.5004799999999818,46.37747199999998,136.99968,76.99968,48.0,32.0
train,20190925_124612_1_1,299,0.529948,0.415741,0.071354,0.07037,0.532031,0.507812,0.076563,0.0625,0.002083000000000057,0.09207100000000001,1017.5001599999999,449.00028000000003,340.49984,259.999744,1.333120000000065,47.14035200000001,136.99968,75.9996,49.00032,32.0
train,20190925_124612_1_1,300,0.53776,0.415741,0.071354,0.07037,0.539062,0.507812,0.078125,0.0625,0.0013020000000000254,0.09207100000000001,1032.4992,449.00028000000003,344.99968,259.999744,0.8332800000000589,47.14035200000001,136.99968,75.9996,50.0,32.0
train,20190925_124612_1_1,301,0.545573,0.416204,0.071354,0.069444,0.547656,0.507812,0.079687,0.0625,0.002083000000000057,0.09160800000000002,1047.50016,449.50032000000004,350.49984,259.999744,1.333120000000008,46.90329599999998,136.99968,74.99952,50.99968,32.0
train,20190925_124612_1_1,302,0.553646,0.416204,0.071875,0.069444,0.55625,0.509766,0.08125,0.0625,0.0026040000000000507,0.09356200000000003,1063.0003199999999,449.50032000000004,356.0,261.000192,1.6665600000000609,47.90374399999999,138.0,74.99952,52.0,32.0
train,20190925_124612_1_1,303,0.561458,0.41713,0.071875,0.069444,0.564844,0.509766,0.082812,0.0625,0.003386,0.09263600000000005,1077.99936,450.5004,361.50016,261.000192,2.167039999999986,47.429632000000026,138.0,74.99952,52.99968,32.0
train,20190925_124612_1_1,304,0.56875,0.417593,0.071875,0.068519,0.573438,0.511719,0.084375,0.0625,0.0046880000000000255,0.09412600000000004,1092.0,451.00043999999997,367.00032,262.000128,3.000319999999988,48.19251200000002,138.0,74.00052,54.0,32.0
train,20190925_124612_1_1,305,0.576823,0.417593,0.072396,0.068519,0.580469,0.509766,0.082812,0.0625,0.003646000000000038,0.09217300000000006,1107.50016,451.00043999999997,371.50016,261.000192,2.333439999999996,47.19257600000003,139.00032000000002,74.00052,52.99968,32.0
train,20190925_124612_1_1,306,0.584635,0.418056,0.072396,0.067593,0.588281,0.509766,0.082812,0.0625,0.003646000000000038,0.09171000000000007,1122.4992,451.50048,376.49984000000006,261.000192,2.3334400000001096,46.955520000000035,139.00032000000002,73.00044,52.99968,32.0
train,20190925_124612_1_1,307,0.592448,0.418056,0.072396,0.067593,0.595313,0.509766,0.08125,0.0625,0.0028650000000000064,0.09171000000000007,1137.50016,451.50048,381.00032,261.000192,1.83359999999999,46.955520000000035,139.00032000000002,73.00044,52.0,32.0
train,20190925_124612_1_1,308,0.59974,0.418519,0.072396,0.066667,0.604688,0.507812,0.08125,0.0625,0.0049479999999999524,0.08929300000000007,1151.5008,452.00052,387.00032,259.999744,3.166719999999998,45.718016000000006,139.00032000000002,72.00036,52.0,32.0
train,20190925_124612_1_1,309,0.607812,0.419444,0.072917,0.066667,0.6125,0.507812,0.08125,0.0625,0.0046880000000000255,0.08836800000000006,1166.9990400000002,452.99951999999996,392.0,259.999744,3.000319999999988,45.24441600000003,140.00064,72.00036,52.0,32.0
train,20190925_124612_1_1,310,0.615625,0.418981,0.072917,0.065741,0.619531,0.507812,0.079687,0.0625,0.003906000000000076,0.08883100000000005,1182.0,452.49948,396.49984000000006,259.999744,2.499840000000063,45.481472,140.00064,71.00027999999999,50.99968,32.0
train,20190925_124612_1_1,311,0.623437,0.419907,0.072917,0.065741,0.628906,0.505859,0.079687,0.0625,0.005468999999999946,0.08595199999999997,1196.9990400000002,453.49956,402.49983999999995,258.999808,3.500159999999937,44.007423999999986,140.00064,71.00027999999999,50.99968,32.0
train,20190925_124612_1_1,312,0.63151,0.420833,0.073438,0.065741,0.635938,0.505859,0.078125,0.0625,0.0044279999999999875,0.08502599999999993,1212.4992,454.49964,407.00032,258.999808,2.8339200000000346,43.53331199999997,141.00096000000002,71.00027999999999,50.0,32.0
train,20190925_124612_1_1,313,0.638281,0.419907,0.067187,0.067593,0.64375,0.505859,0.078125,0.0625,0.005469000000000057,0.08595199999999997,1225.49952,453.49956,412.0,258.999808,3.500159999999994,44.007423999999986,128.99903999999998,73.00044,50.0,32.0
train,20190925_124612_1_1,314,0.645052,0.418981,0.060937,0.069444,0.653125,0.503906,0.078125,0.0625,0.008072999999999997,0.08492499999999997,1238.49984,452.49948,418.0,257.999872,5.166720000000055,43.48159999999996,116.99904,74.99952,50.0,32.0
train,20190925_124612_1_1,315,0.652083,0.418981,0.055208,0.071296,0.660156,0.503906,0.076563,0.0625,0.008072999999999997,0.08492499999999997,1251.99936,452.49948,422.49983999999995,257.999872,5.166719999999941,43.48159999999996,105.99936,76.99968,49.00032,32.0
train,20190925_124612_1_1,316,0.661719,0.424074,0.072396,0.07037,0.667969,0.503906,0.076563,0.0625,0.006250000000000089,0.07983199999999996,1270.50048,457.99992000000003,427.50016000000005,257.999872,4.000000000000114,40.87398399999995,139.00032000000002,75.9996,49.00032,32.0
train,20190925_124612_1_1,317,0.66901,0.425926,0.067187,0.072222,0.676562,0.50293,0.075,0.064453,0.007552000000000003,0.07700399999999996,1284.4992,460.00008,432.99968,257.50016,4.833280000000059,39.42604799999998,128.99903999999998,77.99976,48.0,32.999936
train,20190925_124612_1_1,318,0.676302,0.427778,0.061979,0.074074,0.684375,0.50293,0.075,0.064453,0.008072999999999997,0.075152,1298.49984,462.00023999999996,438.0,257.50016,5.166720000000055,38.477824,118.99968,79.99992,48.0,32.999936
